time,open,high,low,close,volume,symbol
2019-11-26,4.49,4.43,4.43,4.43,0,ANT
2019-11-27,4.55,4.55,4.55,4.55,300,ANT
2019-11-28,4.55,4.55,4.55,4.55,0,ANT
2019-11-29,4.61,4.61,4.61,4.61,1200,ANT
2019-12-02,4.61,4.61,4.61,4.61,0,ANT
2019-12-03,4.67,4.67,4.67,4.67,500,ANT
2019-12-04,4.67,4.67,4.67,4.67,5900,ANT
2019-12-05,4.67,4.67,4.67,4.67,0,ANT
2019-12-06,4.67,4.67,4.67,4.67,0,ANT
2019-12-09,4.85,4.85,4.73,4.73,7500,ANT
2019-12-10,4.73,5.34,4.73,4.73,5500,ANT
2019-12-11,5.03,4.73,4.73,4.73,0,ANT
2019-12-12,5.64,5.64,5.64,5.64,1500,ANT
2019-12-13,5.15,5.46,5.15,5.46,200,ANT
2019-12-16,6.13,6.13,4.73,4.73,5500,ANT
2019-12-17,6.43,6.43,4.91,4.97,4100,ANT
2019-12-18,4.91,6.13,4.91,6.13,1600,ANT
2019-12-19,4.79,4.79,4.79,4.79,1000,ANT
2019-12-20,4.73,4.73,4.73,4.73,500,ANT
2019-12-23,4.85,4.85,4.85,4.85,500,ANT
2019-12-24,4.73,5.58,4.73,5.58,1500,ANT
2019-12-25,4.79,4.79,4.73,4.73,500,ANT
2019-12-26,5.4,5.4,5.4,5.4,500,ANT
2019-12-27,5.46,6.19,5.46,6.19,11100,ANT
2019-12-30,6.37,6.37,6.37,6.37,100,ANT
2019-12-31,5.76,5.76,5.76,5.76,16500,ANT
2020-01-02,5.76,5.76,5.76,5.76,0,ANT
2020-01-03,5.76,5.76,5.76,5.76,0,ANT
2020-01-06,5.76,5.76,5.76,5.76,0,ANT
2020-01-07,5.28,5.28,5.22,5.22,1300,ANT
2020-01-08,5.22,5.22,5.22,5.22,0,ANT
2020-01-09,5.15,5.46,5.15,5.46,4000,ANT
2020-01-10,5.4,5.46,5.46,5.46,0,ANT
2020-01-13,5.52,5.52,5.52,5.52,900,ANT
2020-01-14,5.64,6.31,5.64,6.31,10100,ANT
2020-01-15,6.31,7.22,6.31,7.16,75900,ANT
2020-01-16,6.97,7.03,6.97,6.97,6900,ANT
2020-01-17,6.79,6.97,6.31,6.31,33000,ANT
2020-01-20,6.31,6.79,6.31,6.79,14100,ANT
2020-01-21,6.25,6.25,6.19,6.19,4000,ANT
2020-01-22,5.94,5.94,5.94,5.94,100,ANT
2020-01-30,5.94,5.94,5.94,5.94,0,ANT
2020-01-31,5.94,5.94,5.94,5.94,0,ANT
2020-02-03,6.37,6.79,6.37,6.37,40400,ANT
2020-02-04,6.19,7.16,6.19,7.16,500,ANT
2020-02-05,5.76,5.76,5.76,5.76,3000,ANT
2020-02-06,5.76,5.76,5.76,5.76,0,ANT
2020-02-07,5.76,5.76,5.76,5.76,0,ANT
2020-02-10,6.06,6.31,5.82,6.31,6100,ANT
2020-02-11,6.37,6.43,6.37,6.43,3000,ANT
2020-02-12,5.82,6.67,5.82,6.67,3100,ANT
2020-02-13,6.0,6.0,6.0,6.0,17000,ANT
2020-02-14,5.82,5.88,5.82,5.88,22800,ANT
2020-02-17,5.82,5.82,5.82,5.82,10200,ANT
2020-02-18,5.88,5.88,5.88,5.88,11200,ANT
2020-02-19,5.82,5.82,5.82,5.82,10800,ANT
2020-02-20,5.82,5.82,5.82,5.82,3000,ANT
2020-02-21,6.37,6.37,6.37,6.37,7200,ANT
2020-02-24,6.37,6.37,6.37,6.37,0,ANT
2020-02-25,6.37,6.37,6.37,6.37,0,ANT
2020-02-26,5.82,5.82,5.82,5.82,7600,ANT
2020-02-27,5.82,5.82,5.82,5.82,0,ANT
2020-02-28,5.82,5.82,5.82,5.82,0,ANT
2020-03-02,5.82,5.82,5.82,5.82,0,ANT
2020-03-03,5.82,5.82,5.82,5.82,0,ANT
2020-03-04,5.82,5.82,5.82,5.82,0,ANT
2020-03-05,5.82,5.82,5.82,5.82,0,ANT
2020-03-06,5.82,5.82,5.82,5.82,0,ANT
2020-03-09,5.82,5.82,5.82,5.82,0,ANT
2020-03-10,6.19,6.37,6.19,6.37,8600,ANT
2020-03-11,6.25,6.37,6.37,6.37,0,ANT
2020-03-12,6.25,6.37,6.37,6.37,0,ANT
2020-03-13,6.25,6.37,6.37,6.37,0,ANT
2020-03-16,6.37,6.37,6.37,6.37,500,ANT
2020-03-17,6.37,6.37,6.37,6.37,0,ANT
2020-03-18,6.37,6.37,6.37,6.37,0,ANT
2020-03-19,6.37,6.37,6.37,6.37,0,ANT
2020-03-20,6.55,7.16,6.49,6.61,66000,ANT
2020-03-23,6.37,6.37,6.0,6.06,18200,ANT
2020-03-24,6.0,6.0,5.76,5.76,17400,ANT
2020-03-25,6.37,6.37,6.37,6.37,100,ANT
2020-03-26,6.31,6.31,6.0,6.0,4800,ANT
2020-03-27,5.94,5.94,5.94,5.94,1800,ANT
2020-03-30,5.82,5.82,5.7,5.7,1500,ANT
2020-03-31,5.46,5.46,5.46,5.46,100,ANT
2020-04-01,5.46,5.46,5.46,5.46,0,ANT
2020-04-03,5.46,5.46,5.46,5.46,0,ANT
2020-04-06,5.46,5.46,5.46,5.46,0,ANT
2020-04-07,5.46,5.46,5.46,5.46,0,ANT
2020-04-08,5.46,5.46,5.46,5.46,0,ANT
2020-04-09,5.46,5.46,5.46,5.46,0,ANT
2020-04-10,5.46,5.46,5.46,5.46,0,ANT
2020-04-13,5.46,5.46,5.46,5.46,0,ANT
2020-04-14,5.46,5.46,5.46,5.46,0,ANT
2020-04-15,5.52,5.52,5.52,5.52,400,ANT
2020-04-16,5.52,5.52,5.52,5.52,0,ANT
2020-04-17,5.52,5.52,5.52,5.52,0,ANT
2020-04-20,5.52,5.52,5.52,5.52,0,ANT
2020-04-21,5.52,5.52,5.52,5.52,0,ANT
2020-04-22,5.52,5.52,5.52,5.52,0,ANT
2020-04-23,5.52,5.52,5.52,5.52,0,ANT
2020-04-24,5.52,5.52,5.52,5.52,0,ANT
2020-04-27,5.46,6.06,5.46,6.06,14000,ANT
2020-04-28,5.88,6.06,6.06,6.06,0,ANT
2020-04-29,6.31,6.31,6.06,6.06,21200,ANT
2020-05-04,6.19,6.19,6.06,6.06,6800,ANT
2020-05-05,5.46,5.46,5.46,5.46,100,ANT
2020-05-06,5.46,5.46,5.46,5.46,0,ANT
2020-05-07,5.46,5.46,5.46,5.46,0,ANT
2020-05-08,5.46,5.46,5.46,5.46,100,ANT
2020-05-11,5.46,5.46,5.46,5.46,0,ANT
2020-05-12,5.88,5.88,5.88,5.88,200,ANT
2020-05-13,6.31,6.31,6.31,6.31,10000,ANT
2020-05-14,6.31,6.31,6.31,6.31,4000,ANT
